scenario,policy,seed,candidate_groups,useful_groups,retained_fraction,completed_steps,candidate_groups_per_completed_step,unique_tasks,duplicate_fallbacks,arithmetic_candidate_share,algebra_candidate_share,geometry_candidate_share,probability_candidate_share
rare_geometry,random,36,339,198,0.584070796460177,18,18.833333333333332,339,0,0.25663716814159293,0.2448377581120944,0.24188790560471976,0.25663716814159293
rare_geometry,random,37,346,193,0.5578034682080925,14,24.714285714285715,346,0,0.25722543352601157,0.2658959537572254,0.24277456647398843,0.23410404624277456
rare_geometry,random,38,339,193,0.5693215339233039,13,26.076923076923077,339,0,0.2536873156342183,0.2536873156342183,0.2448377581120944,0.24778761061946902
rare_geometry,random,39,332,191,0.5753012048192772,11,30.181818181818183,332,0,0.25301204819277107,0.23795180722891565,0.25,0.25903614457831325
rare_geometry,adaptive,0,287,198,0.6898954703832753,18,15.944444444444445,200,0,0.30313588850174217,0.3623693379790941,0.06968641114982578,0.26480836236933797
rare_geometry,adaptive,1,296,199,0.6722972972972973,19,15.578947368421053,234,0,0.26013513513513514,0.3141891891891892,0.09797297297297297,0.3277027027027027
rare_geometry,adaptive,2,302,195,0.6456953642384106,16,18.875,225,0,0.27483443708609273,0.33774834437086093,0.10264900662251655,0.2847682119205298
rare_geometry,adaptive,3,294,196,0.6666666666666666,16,18.375,215,0,0.20408163265306123,0.3401360544217687,0.1054421768707483,0.35034013605442177
rare_geometry,adaptive,4,277,198,0.7148014440433214,18,15.38888888888889,202,0,0.3249097472924188,0.2815884476534296,0.10108303249097472,0.2924187725631769
rare_geometry,adaptive,5,286,199,0.6958041958041958,19,15.052631578947368,197,0,0.26573426573426573,0.32167832167832167,0.07342657342657342,0.33916083916083917
rare_geometry,adaptive,6,295,198,0.6711864406779661,18,16.38888888888889,221,0,0.2,0.31186440677966104,0.12203389830508475,0.36610169491525424
rare_geometry,adaptive,7,282,199,0.7056737588652482,19,14.842105263157896,198,0,0.2907801418439716,0.32978723404255317,0.08865248226950355,0.2907801418439716
rare_geometry,adaptive,8,286,198,0.6923076923076923,18,15.88888888888889,203,0,0.3146853146853147,0.32517482517482516,0.08391608391608392,0.2762237762237762
rare_geometry,adaptive,9,288,199,0.6909722222222222,19,15.157894736842104,212,0,0.2881944444444444,0.2916666666666667,0.13541666666666666,0.2847222222222222
rare_geometry,adaptive,10,288,198,0.6875,18,16.0,203,0,0.2638888888888889,0.3472222222222222,0.10069444444444445,0.2881944444444444
rare_geometry,adaptive,11,312,199,0.6378205128205128,19,16.42105263157895,218,0,0.2532051282051282,0.36217948717948717,0.1346153846153846,0.25
rare_geometry,adaptive,12,281,200,0.7117437722419929,20,14.05,190,0,0.3309608540925267,0.3416370106761566,0.0711743772241993,0.25622775800711745
rare_geometry,adaptive,13,284,200,0.704225352112676,20,14.2,192,0,0.2676056338028169,0.35563380281690143,0.10211267605633803,0.2746478873239437
rare_geometry,adaptive,14,282,199,0.7056737588652482,19,14.842105263157896,188,0,0.2695035460992908,0.2801418439716312,0.08865248226950355,0.3617021276595745
rare_geometry,adaptive,15,287,199,0.6933797909407665,19,15.105263157894736,195,0,0.21254355400696864,0.3519163763066202,0.12195121951219512,0.313588850174216
rare_geometry,adaptive,16,289,200,0.6920415224913494,20,14.45,213,0,0.25951557093425603,0.35986159169550175,0.08996539792387544,0.2906574394463668
rare_geometry,adaptive,17,290,196,0.6758620689655173,16,18.125,201,0,0.23793103448275862,0.3137931034482759,0.1103448275862069,0.33793103448275863
rare_geometry,adaptive,18,281,198,0.7046263345195729,18,15.61111111111111,212,0,0.2704626334519573,0.33807829181494664,0.09252669039145907,0.298932384341637
rare_geometry,adaptive,19,286,198,0.6923076923076923,18,15.88888888888889,203,0,0.26223776223776224,0.3146853146853147,0.10139860139860139,0.32167832167832167
rare_geometry,adaptive,20,293,198,0.6757679180887372,18,16.27777777777778,215,0,0.3378839590443686,0.2593856655290102,0.09215017064846416,0.310580204778157
rare_geometry,adaptive,21,277,199,0.7184115523465704,19,14.578947368421053,178,0,0.259927797833935,0.33212996389891697,0.09386281588447654,0.3140794223826715
rare_geometry,adaptive,22,300,199,0.6633333333333333,19,15.789473684210526,228,0,0.2733333333333333,0.35333333333333333,0.07666666666666666,0.2966666666666667
rare_geometry,adaptive,23,301,196,0.6511627906976745,16,18.8125,218,0,0.2691029900332226,0.2591362126245847,0.09302325581395349,0.3787375415282392
rare_geometry,adaptive,24,274,198,0.7226277372262774,18,15.222222222222221,201,0,0.2664233576642336,0.3029197080291971,0.09854014598540146,0.33211678832116787
rare_geometry,adaptive,25,286,195,0.6818181818181818,15,19.066666666666666,196,0,0.28321678321678323,0.32517482517482516,0.06643356643356643,0.32517482517482516
rare_geometry,adaptive,26,292,196,0.6712328767123288,16,18.25,207,0,0.2465753424657534,0.3458904109589041,0.10616438356164383,0.3013698630136986
rare_geometry,adaptive,27,288,198,0.6875,18,16.0,199,0,0.22569444444444445,0.34375,0.08680555555555555,0.34375
rare_geometry,adaptive,28,282,198,0.7021276595744681,18,15.666666666666666,207,0,0.2765957446808511,0.3262411347517731,0.08865248226950355,0.30851063829787234
rare_geometry,adaptive,29,293,200,0.6825938566552902,20,14.65,209,0,0.2593856655290102,0.3037542662116041,0.08873720136518772,0.34812286689419797
rare_geometry,adaptive,30,304,198,0.6513157894736842,18,16.88888888888889,218,0,0.20723684210526316,0.3125,0.08881578947368421,0.39144736842105265
rare_geometry,adaptive,31,267,200,0.7490636704119851,20,13.35,184,0,0.2808988764044944,0.31835205992509363,0.07116104868913857,0.3295880149812734
rare_geometry,adaptive,32,288,198,0.6875,18,16.0,214,0,0.3090277777777778,0.3055555555555556,0.10416666666666667,0.28125
rare_geometry,adaptive,33,286,196,0.6853146853146853,16,17.875,216,0,0.26573426573426573,0.3321678321678322,0.1048951048951049,0.2972027972027972
rare_geometry,adaptive,34,278,199,0.7158273381294964,19,14.631578947368421,195,0,0.2697841726618705,0.30935251798561153,0.0683453237410072,0.35251798561151076
rare_geometry,adaptive,35,304,196,0.6447368421052632,16,19.0,232,0,0.22697368421052633,0.3157894736842105,0.125,0.33223684210526316
rare_geometry,adaptive,36,299,200,0.6688963210702341,20,14.95,205,0,0.22742474916387959,0.34782608695652173,0.09364548494983277,0.3311036789297659
rare_geometry,adaptive,37,306,200,0.6535947712418301,20,15.3,224,0,0.2581699346405229,0.3006535947712418,0.0784313725490196,0.3627450980392157
rare_geometry,adaptive,38,297,198,0.6666666666666666,19,15.631578947368421,199,0,0.19865319865319866,0.3501683501683502,0.12121212121212122,0.32996632996632996
rare_geometry,adaptive,39,279,199,0.7132616487455197,19,14.68421052631579,195,0,0.26881720430107525,0.3046594982078853,0.0967741935483871,0.32974910394265233
regression,random,0,267,197,0.7378277153558053,17,15.705882352941176,267,0,0.2546816479400749,0.24719101123595505,0.250936329588015,0.24719101123595505
regression,random,1,247,200,0.8097165991902834,20,12.35,247,0,0.25101214574898784,0.2591093117408907,0.21862348178137653,0.27125506072874495
regression,random,2,262,199,0.7595419847328244,19,13.789473684210526,262,0,0.25190839694656486,0.25572519083969464,0.24045801526717558,0.25190839694656486
regression,random,3,249,199,0.7991967871485943,19,13.105263157894736,249,0,0.26506024096385544,0.25301204819277107,0.25301204819277107,0.2289156626506024
regression,random,4,235,200,0.851063829787234,20,11.75,235,0,0.23829787234042554,0.20851063829787234,0.2680851063829787,0.2851063829787234
regression,random,5,260,199,0.7653846153846153,19,13.68421052631579,260,0,0.23076923076923078,0.22692307692307692,0.27692307692307694,0.2653846153846154
regression,random,6,247,200,0.8097165991902834,20,12.35,247,0,0.2793522267206478,0.27530364372469635,0.2388663967611336,0.20647773279352227
regression,random,7,261,200,0.7662835249042146,20,13.05,261,0,0.25287356321839083,0.26436781609195403,0.21839080459770116,0.26436781609195403
regression,random,8,253,200,0.7905138339920948,20,12.65,253,0,0.23715415019762845,0.25691699604743085,0.24110671936758893,0.2648221343873518
regression,random,9,258,200,0.7751937984496124,20,12.9,258,0,0.2248062015503876,0.2596899224806202,0.2751937984496124,0.24031007751937986
regression,random,10,252,200,0.7936507936507936,20,12.6,252,0,0.2619047619047619,0.26587301587301587,0.24206349206349206,0.23015873015873015
regression,random,11,258,199,0.7713178294573644,19,13.578947368421053,258,0,0.24031007751937986,0.26744186046511625,0.26356589147286824,0.22868217054263565
regression,random,12,249,200,0.8032128514056225,20,12.45,249,0,0.24497991967871485,0.23293172690763053,0.25301204819277107,0.26907630522088355
regression,random,13,260,198,0.7615384615384615,18,14.444444444444445,260,0,0.25,0.25,0.2653846153846154,0.23461538461538461
regression,random,14,250,200,0.8,20,12.5,250,0,0.26,0.256,0.252,0.232
regression,random,15,253,200,0.7905138339920948,20,12.65,253,0,0.2608695652173913,0.22134387351778656,0.22924901185770752,0.2885375494071146
regression,random,16,253,200,0.7905138339920948,20,12.65,253,0,0.2490118577075099,0.2648221343873518,0.24110671936758893,0.2450592885375494
regression,random,17,260,200,0.7692307692307693,20,13.0,260,0,0.2653846153846154,0.23846153846153847,0.25,0.24615384615384617
regression,random,18,249,199,0.7991967871485943,19,13.105263157894736,249,0,0.26506024096385544,0.24497991967871485,0.2289156626506024,0.26104417670682734
regression,random,19,250,200,0.8,20,12.5,250,0,0.248,0.26,0.224,0.268
regression,random,20,253,200,0.7905138339920948,20,12.65,253,0,0.23715415019762845,0.25691699604743085,0.2766798418972332,0.22924901185770752
regression,random,21,249,199,0.7991967871485943,19,13.105263157894736,249,0,0.24497991967871485,0.2570281124497992,0.23293172690763053,0.26506024096385544
regression,random,22,260,200,0.7692307692307693,20,13.0,260,0,0.2423076923076923,0.27692307692307694,0.22692307692307692,0.25384615384615383
regression,random,23,254,200,0.7874015748031497,20,12.7,254,0,0.24803149606299213,0.25984251968503935,0.23622047244094488,0.2559055118110236
regression,random,24,248,200,0.8064516129032258,20,12.4,248,0,0.2701612903225806,0.24193548387096775,0.22983870967741934,0.25806451612903225
regression,random,25,269,198,0.7360594795539034,18,14.944444444444445,269,0,0.2379182156133829,0.27137546468401486,0.21561338289962825,0.275092936802974
regression,random,26,253,199,0.7865612648221344,19,13.31578947368421,253,0,0.22924901185770752,0.2766798418972332,0.2608695652173913,0.233201581027668
regression,random,27,242,200,0.8264462809917356,20,12.1,242,0,0.25206611570247933,0.25206611570247933,0.25206611570247933,0.24380165289256198
regression,random,28,248,200,0.8064516129032258,20,12.4,248,0,0.25,0.23790322580645162,0.25806451612903225,0.2540322580645161
regression,random,29,249,200,0.8032128514056225,20,12.45,249,0,0.23694779116465864,0.24899598393574296,0.26104417670682734,0.25301204819277107
regression,random,30,264,199,0.7537878787878788,19,13.894736842105264,264,0,0.2689393939393939,0.2537878787878788,0.22348484848484848,0.2537878787878788
regression,random,31,259,200,0.7722007722007722,20,12.95,259,0,0.2277992277992278,0.2471042471042471,0.26640926640926643,0.25868725868725867
regression,random,32,264,199,0.7537878787878788,19,13.894736842105264,264,0,0.24621212121212122,0.24621212121212122,0.23863636363636365,0.2689393939393939
regression,random,33,275,198,0.72,18,15.277777777777779,275,0,0.26181818181818184,0.2545454545454545,0.2509090909090909,0.23272727272727273
regression,random,34,243,199,0.8189300411522634,19,12.789473684210526,243,0,0.23868312757201646,0.22633744855967078,0.25102880658436216,0.2839506172839506
regression,random,35,255,199,0.7803921568627451,19,13.421052631578947,255,0,0.24313725490196078,0.2549019607843137,0.23529411764705882,0.26666666666666666
regression,random,36,240,200,0.8333333333333334,20,12.0,240,0,0.26666666666666666,0.20833333333333334,0.25,0.275
regression,random,37,254,199,0.7834645669291339,19,13.368421052631579,254,0,0.2440944881889764,0.25196850393700787,0.27165354330708663,0.23228346456692914
regression,random,38,253,200,0.7905138339920948,20,12.65,253,0,0.24110671936758893,0.24110671936758893,0.2608695652173913,0.25691699604743085
regression,random,39,248,200,0.8064516129032258,20,12.4,248,0,0.25,0.24193548387096775,0.2540322580645161,0.2540322580645161
regression,adaptive,0,242,200,0.8264462809917356,20,12.1,171,0,0.19421487603305784,0.23553719008264462,0.32644628099173556,0.24380165289256198
regression,adaptive,1,237,200,0.8438818565400844,20,11.85,189,0,0.16455696202531644,0.2320675105485232,0.31645569620253167,0.2869198312236287
regression,adaptive,2,265,200,0.7547169811320755,20,13.25,195,0,0.2188679245283019,0.26037735849056604,0.2641509433962264,0.25660377358490566
regression,adaptive,3,242,200,0.8264462809917356,20,12.1,178,0,0.15702479338842976,0.30991735537190085,0.2603305785123967,0.2727272727272727
regression,adaptive,4,241,200,0.8298755186721992,20,12.05,181,0,0.21161825726141079,0.26556016597510373,0.27385892116182575,0.24896265560165975
regression,adaptive,5,254,200,0.7874015748031497,20,12.7,169,0,0.25984251968503935,0.1968503937007874,0.2440944881889764,0.2992125984251969
regression,adaptive,6,255,200,0.7843137254901961,20,12.75,203,0,0.16862745098039217,0.27058823529411763,0.2823529411764706,0.2784313725490196
regression,adaptive,7,262,198,0.7557251908396947,18,14.555555555555555,191,0,0.2366412213740458,0.2366412213740458,0.24427480916030533,0.2824427480916031
regression,adaptive,8,247,200,0.8097165991902834,20,12.35,179,0,0.2631578947368421,0.24696356275303644,0.2874493927125506,0.20242914979757085
regression,adaptive,9,244,200,0.819672131147541,20,12.2,169,0,0.2459016393442623,0.2336065573770492,0.2540983606557377,0.26639344262295084
regression,adaptive,10,249,198,0.7951807228915663,18,13.833333333333334,178,0,0.18473895582329317,0.2931726907630522,0.26907630522088355,0.25301204819277107
regression,adaptive,11,251,200,0.796812749003984,20,12.55,191,0,0.22310756972111553,0.2749003984063745,0.2749003984063745,0.22709163346613545
regression,adaptive,12,253,200,0.7905138339920948,20,12.65,179,0,0.24110671936758893,0.30434782608695654,0.233201581027668,0.22134387351778656
regression,adaptive,13,257,200,0.7782101167315175,20,12.85,175,0,0.23735408560311283,0.28793774319066145,0.2490272373540856,0.22568093385214008
regression,adaptive,14,251,200,0.796812749003984,20,12.55,177,0,0.23107569721115537,0.29880478087649404,0.21912350597609562,0.250996015936255
regression,adaptive,15,256,200,0.78125,20,12.8,183,0,0.23828125,0.26171875,0.2265625,0.2734375
regression,adaptive,16,256,199,0.77734375,19,13.473684210526315,187,0,0.19140625,0.30078125,0.27734375,0.23046875
regression,adaptive,17,253,200,0.7905138339920948,20,12.65,194,0,0.2134387351778656,0.2450592885375494,0.26877470355731226,0.2727272727272727
regression,adaptive,18,255,199,0.7803921568627451,19,13.421052631578947,187,0,0.2196078431372549,0.2901960784313726,0.2549019607843137,0.23529411764705882
regression,adaptive,19,250,199,0.796,19,13.157894736842104,188,0,0.2,0.272,0.284,0.244
regression,adaptive,20,254,200,0.7874015748031497,20,12.7,187,0,0.24803149606299213,0.2559055118110236,0.1968503937007874,0.2992125984251969
regression,adaptive,21,245,200,0.8163265306122449,20,12.25,171,0,0.19591836734693877,0.2693877551020408,0.30612244897959184,0.22857142857142856
regression,adaptive,22,251,200,0.796812749003984,20,12.55,171,0,0.21912350597609562,0.26294820717131473,0.2350597609561753,0.28286852589641437
regression,adaptive,23,251,200,0.796812749003984,20,12.55,177,0,0.24701195219123506,0.2151394422310757,0.23904382470119523,0.29880478087649404
regression,adaptive,24,242,200,0.8264462809917356,20,12.1,172,0,0.15289256198347106,0.28512396694214875,0.2892561983471074,0.2727272727272727
regression,adaptive,25,254,200,0.7874015748031497,20,12.7,189,0,0.23228346456692914,0.2795275590551181,0.25196850393700787,0.23622047244094488
regression,adaptive,26,248,200,0.8064516129032258,20,12.4,171,0,0.1935483870967742,0.3588709677419355,0.24596774193548387,0.20161290322580644
regression,adaptive,27,237,200,0.8438818565400844,20,11.85,160,0,0.22362869198312235,0.24472573839662448,0.2869198312236287,0.24472573839662448
regression,adaptive,28,247,200,0.8097165991902834,20,12.35,186,0,0.2388663967611336,0.2793522267206478,0.2631578947368421,0.21862348178137653
regression,adaptive,29,261,198,0.7586206896551724,18,14.5,186,0,0.14942528735632185,0.23371647509578544,0.2988505747126437,0.31800766283524906
regression,adaptive,30,259,200,0.7722007722007722,20,12.95,180,0,0.1776061776061776,0.22393822393822393,0.28957528957528955,0.3088803088803089
regression,adaptive,31,247,199,0.805668016194332,19,13.0,166,0,0.26720647773279355,0.2631578947368421,0.25101214574898784,0.21862348178137653
regression,adaptive,32,251,200,0.796812749003984,20,12.55,183,0,0.23904382470119523,0.24701195219123506,0.2589641434262948,0.2549800796812749
regression,adaptive,33,243,199,0.8189300411522634,19,12.789473684210526,181,0,0.2222222222222222,0.25925925925925924,0.26337448559670784,0.2551440329218107
regression,adaptive,34,243,200,0.823045267489712,20,12.15,177,0,0.20987654320987653,0.22633744855967078,0.26337448559670784,0.3004115226337449
regression,adaptive,35,257,199,0.77431906614786,19,13.526315789473685,178,0,0.2178988326848249,0.22957198443579765,0.3151750972762646,0.23735408560311283
regression,adaptive,36,232,200,0.8620689655172413,20,11.6,160,0,0.23275862068965517,0.27155172413793105,0.28879310344827586,0.20689655172413793
regression,adaptive,37,248,198,0.7983870967741935,18,13.777777777777779,188,0,0.23790322580645162,0.2056451612903226,0.29838709677419356,0.25806451612903225
regression,adaptive,38,261,200,0.7662835249042146,20,13.05,174,0,0.2222222222222222,0.24521072796934865,0.2260536398467433,0.3065134099616858
regression,adaptive,39,244,200,0.819672131147541,20,12.2,176,0,0.22540983606557377,0.29098360655737704,0.24180327868852458,0.24180327868852458
persistent_noise,random,0,260,200,0.7692307692307693,20,13.0,260,0,0.25,0.25384615384615383,0.25384615384615383,0.2423076923076923
persistent_noise,random,1,252,199,0.7896825396825397,19,13.263157894736842,252,0,0.25,0.25793650793650796,0.2222222222222222,0.2698412698412698
persistent_noise,random,2,254,199,0.7834645669291339,19,13.368421052631579,254,0,0.24803149606299213,0.25196850393700787,0.24803149606299213,0.25196850393700787
persistent_noise,random,3,249,199,0.7991967871485943,19,13.105263157894736,249,0,0.26506024096385544,0.25301204819277107,0.25301204819277107,0.2289156626506024
persistent_noise,random,4,239,200,0.8368200836820083,20,11.95,239,0,0.2384937238493724,0.20920502092050208,0.26359832635983266,0.28870292887029286
persistent_noise,random,5,259,199,0.7683397683397684,19,13.631578947368421,259,0,0.23166023166023167,0.2277992277992278,0.27413127413127414,0.26640926640926643
persistent_noise,random,6,248,200,0.8064516129032258,20,12.4,248,0,0.2782258064516129,0.27419354838709675,0.24193548387096775,0.2056451612903226
persistent_noise,random,7,241,200,0.8298755186721992,20,12.05,241,0,0.24066390041493776,0.26141078838174275,0.22821576763485477,0.2697095435684647
persistent_noise,random,8,256,200,0.78125,20,12.8,256,0,0.23828125,0.2578125,0.2421875,0.26171875
persistent_noise,random,9,253,198,0.782608695652174,18,14.055555555555555,253,0,0.22529644268774704,0.2608695652173913,0.2766798418972332,0.23715415019762845
persistent_noise,random,10,254,200,0.7874015748031497,20,12.7,254,0,0.2637795275590551,0.2637795275590551,0.24015748031496062,0.23228346456692914
persistent_noise,random,11,257,199,0.77431906614786,19,13.526315789473685,257,0,0.23735408560311283,0.26848249027237353,0.26459143968871596,0.22957198443579765
persistent_noise,random,12,249,200,0.8032128514056225,20,12.45,249,0,0.24497991967871485,0.23293172690763053,0.25301204819277107,0.26907630522088355
persistent_noise,random,13,256,199,0.77734375,19,13.473684210526315,256,0,0.25390625,0.24609375,0.26171875,0.23828125
persistent_noise,random,14,255,200,0.7843137254901961,20,12.75,255,0,0.26666666666666666,0.2549019607843137,0.25098039215686274,0.22745098039215686
persistent_noise,random,15,252,200,0.7936507936507936,20,12.6,252,0,0.25793650793650796,0.2222222222222222,0.23015873015873015,0.2896825396825397
persistent_noise,random,16,261,200,0.7662835249042146,20,13.05,261,0,0.24521072796934865,0.2567049808429119,0.24521072796934865,0.25287356321839083
persistent_noise,random,17,253,199,0.7865612648221344,19,13.31578947368421,253,0,0.2727272727272727,0.23715415019762845,0.2450592885375494,0.2450592885375494
persistent_noise,random,18,240,200,0.8333333333333334,20,12.0,240,0,0.25,0.25,0.22916666666666666,0.2708333333333333
persistent_noise,random,19,249,200,0.8032128514056225,20,12.45,249,0,0.24899598393574296,0.26104417670682734,0.22088353413654618,0.26907630522088355
persistent_noise,random,20,253,200,0.7905138339920948,20,12.65,253,0,0.23715415019762845,0.25691699604743085,0.2766798418972332,0.22924901185770752
persistent_noise,random,21,257,200,0.7782101167315175,20,12.85,257,0,0.245136186770428,0.2490272373540856,0.24124513618677043,0.26459143968871596
persistent_noise,random,22,264,200,0.7575757575757576,20,13.2,264,0,0.23863636363636365,0.2765151515151515,0.22727272727272727,0.25757575757575757
persistent_noise,random,23,255,200,0.7843137254901961,20,12.75,255,0,0.24705882352941178,0.25882352941176473,0.23529411764705882,0.25882352941176473
persistent_noise,random,24,252,199,0.7896825396825397,19,13.263157894736842,252,0,0.2698412698412698,0.23809523809523808,0.23809523809523808,0.25396825396825395
persistent_noise,random,25,256,200,0.78125,20,12.8,256,0,0.23046875,0.26953125,0.22265625,0.27734375
persistent_noise,random,26,251,199,0.7928286852589641,19,13.210526315789474,251,0,0.22709163346613545,0.2788844621513944,0.2589641434262948,0.2350597609561753
persistent_noise,random,27,249,200,0.8032128514056225,20,12.45,249,0,0.24899598393574296,0.24899598393574296,0.25301204819277107,0.24899598393574296
persistent_noise,random,28,261,200,0.7662835249042146,20,13.05,261,0,0.24521072796934865,0.24904214559386972,0.25287356321839083,0.25287356321839083
persistent_noise,random,29,240,200,0.8333333333333334,20,12.0,240,0,0.24166666666666667,0.25,0.25,0.25833333333333336
persistent_noise,random,30,263,200,0.7604562737642585,20,13.15,263,0,0.26996197718631176,0.25475285171102663,0.22053231939163498,0.25475285171102663
persistent_noise,random,31,253,200,0.7905138339920948,20,12.65,253,0,0.22924901185770752,0.2450592885375494,0.26877470355731226,0.25691699604743085
persistent_noise,random,32,253,200,0.7905138339920948,20,12.65,253,0,0.24110671936758893,0.24110671936758893,0.2450592885375494,0.2727272727272727
persistent_noise,random,33,268,200,0.746268656716418,20,13.4,268,0,0.26492537313432835,0.2537313432835821,0.24253731343283583,0.23880597014925373
persistent_noise,random,34,251,200,0.796812749003984,20,12.55,251,0,0.23904382470119523,0.22709163346613545,0.250996015936255,0.28286852589641437
persistent_noise,random,35,253,200,0.7905138339920948,20,12.65,253,0,0.2450592885375494,0.25296442687747034,0.233201581027668,0.26877470355731226
persistent_noise,random,36,247,200,0.8097165991902834,20,12.35,247,0,0.2631578947368421,0.2145748987854251,0.2550607287449393,0.26720647773279355
persistent_noise,random,37,248,200,0.8064516129032258,20,12.4,248,0,0.24596774193548387,0.2540322580645161,0.2661290322580645,0.23387096774193547
persistent_noise,random,38,259,200,0.7722007722007722,20,12.95,259,0,0.2471042471042471,0.2471042471042471,0.2548262548262548,0.25096525096525096
persistent_noise,random,39,244,200,0.819672131147541,20,12.2,244,0,0.25,0.2459016393442623,0.25,0.2540983606557377
persistent_noise,adaptive,0,260,200,0.7692307692307693,20,13.0,187,0,0.17307692307692307,0.2153846153846154,0.3269230769230769,0.2846153846153846
persistent_noise,adaptive,1,256,200,0.78125,20,12.8,189,0,0.12109375,0.2578125,0.34375,0.27734375
persistent_noise,adaptive,2,244,200,0.819672131147541,20,12.2,177,0,0.18442622950819673,0.27459016393442626,0.2581967213114754,0.2827868852459016
persistent_noise,adaptive,3,248,199,0.8024193548387096,19,13.052631578947368,177,0,0.1975806451612903,0.2540322580645161,0.2540322580645161,0.29435483870967744
persistent_noise,adaptive,4,244,200,0.819672131147541,20,12.2,187,0,0.2336065573770492,0.2459016393442623,0.23770491803278687,0.2827868852459016
persistent_noise,adaptive,5,245,199,0.8122448979591836,19,12.894736842105264,163,0,0.15510204081632653,0.27346938775510204,0.2612244897959184,0.31020408163265306
persistent_noise,adaptive,6,256,200,0.78125,20,12.8,194,0,0.24609375,0.2265625,0.26953125,0.2578125
persistent_noise,adaptive,7,243,199,0.8189300411522634,19,12.789473684210526,176,0,0.205761316872428,0.24691358024691357,0.25925925925925924,0.2880658436213992
persistent_noise,adaptive,8,246,200,0.8130081300813008,20,12.3,177,0,0.24390243902439024,0.21544715447154472,0.3170731707317073,0.22357723577235772
persistent_noise,adaptive,9,232,200,0.8620689655172413,20,11.6,167,0,0.27586206896551724,0.23706896551724138,0.19827586206896552,0.28879310344827586
persistent_noise,adaptive,10,246,200,0.8130081300813008,20,12.3,149,0,0.16666666666666666,0.32113821138211385,0.22357723577235772,0.2886178861788618
persistent_noise,adaptive,11,244,200,0.819672131147541,20,12.2,175,0,0.19262295081967212,0.20491803278688525,0.29098360655737704,0.3114754098360656
persistent_noise,adaptive,12,252,199,0.7896825396825397,19,13.263157894736842,177,0,0.1865079365079365,0.2857142857142857,0.2261904761904762,0.30158730158730157
persistent_noise,adaptive,13,255,200,0.7843137254901961,20,12.75,181,0,0.2,0.27058823529411763,0.2784313725490196,0.25098039215686274
persistent_noise,adaptive,14,244,200,0.819672131147541,20,12.2,178,0,0.1762295081967213,0.27459016393442626,0.2459016393442623,0.30327868852459017
persistent_noise,adaptive,15,252,200,0.7936507936507936,20,12.6,192,0,0.23015873015873015,0.20634920634920634,0.26587301587301587,0.2976190476190476
persistent_noise,adaptive,16,247,198,0.8016194331983806,18,13.722222222222221,176,0,0.15384615384615385,0.291497975708502,0.291497975708502,0.2631578947368421
persistent_noise,adaptive,17,247,200,0.8097165991902834,20,12.35,177,0,0.1902834008097166,0.22672064777327935,0.2834008097165992,0.29959514170040485
persistent_noise,adaptive,18,255,199,0.7803921568627451,19,13.421052631578947,185,0,0.17254901960784313,0.25098039215686274,0.28627450980392155,0.2901960784313726
persistent_noise,adaptive,19,251,199,0.7928286852589641,19,13.210526315789474,191,0,0.18725099601593626,0.28286852589641437,0.250996015936255,0.2788844621513944
persistent_noise,adaptive,20,245,200,0.8163265306122449,20,12.25,178,0,0.22040816326530613,0.2571428571428571,0.24897959183673468,0.27346938775510204
persistent_noise,adaptive,21,237,200,0.8438818565400844,20,11.85,155,0,0.20253164556962025,0.2320675105485232,0.2869198312236287,0.27848101265822783
persistent_noise,adaptive,22,246,200,0.8130081300813008,20,12.3,170,0,0.2601626016260163,0.24390243902439024,0.21951219512195122,0.2764227642276423
persistent_noise,adaptive,23,260,200,0.7692307692307693,20,13.0,184,0,0.19230769230769232,0.2153846153846154,0.31153846153846154,0.28076923076923077
persistent_noise,adaptive,24,240,200,0.8333333333333334,20,12.0,160,0,0.175,0.20833333333333334,0.30833333333333335,0.30833333333333335
persistent_noise,adaptive,25,255,200,0.7843137254901961,20,12.75,185,0,0.23137254901960785,0.24705882352941178,0.24313725490196078,0.2784313725490196
persistent_noise,adaptive,26,242,200,0.8264462809917356,20,12.1,164,0,0.17768595041322313,0.3347107438016529,0.2603305785123967,0.22727272727272727
persistent_noise,adaptive,27,248,200,0.8064516129032258,20,12.4,174,0,0.23790322580645162,0.21774193548387097,0.3185483870967742,0.22580645161290322
persistent_noise,adaptive,28,246,200,0.8130081300813008,20,12.3,171,0,0.24390243902439024,0.2845528455284553,0.22357723577235772,0.24796747967479674
persistent_noise,adaptive,29,264,199,0.7537878787878788,19,13.894736842105264,196,0,0.19696969696969696,0.2159090909090909,0.23863636363636365,0.3484848484848485
persistent_noise,adaptive,30,256,199,0.77734375,19,13.473684210526315,176,0,0.171875,0.2734375,0.234375,0.3203125
persistent_noise,adaptive,31,232,200,0.8620689655172413,20,11.6,161,0,0.19827586206896552,0.2543103448275862,0.2629310344827586,0.28448275862068967
persistent_noise,adaptive,32,243,199,0.8189300411522634,19,12.789473684210526,174,0,0.23868312757201646,0.2716049382716049,0.22633744855967078,0.26337448559670784
persistent_noise,adaptive,33,263,198,0.752851711026616,18,14.61111111111111,197,0,0.24334600760456274,0.24334600760456274,0.2661596958174905,0.24714828897338403
persistent_noise,adaptive,34,242,200,0.8264462809917356,20,12.1,176,0,0.21487603305785125,0.23140495867768596,0.2727272727272727,0.2809917355371901
